Company_Code,Company_Name,Revenue,Revenue_Growth_Rate,Net_Income_Loss,Net_Worth,Return_on_Equity,Stock,Total_Assets,Return_on_Assets,Asset_Turnover_Ratio,Debt_Ratio,EPS,Top_100
8016,矽創,13804562.0,0.01,2164113.0,9279077.0,23.93,1201369.0,13816160.0,16.33,2.3,38.61,11.53,0.00 
8021,尖點,2973426.0,1.09,304257.0,4776095.0,6.54,1421805.0,6348855.0,4.92,0.86,24.52,1.98,0.00 
8028,昇陽半導體,2442176.0,7.81,115558.0,2323896.0,5.02,1324080.0,5123329.0,2.28,0.95,54.27,1.02,0.00 
8033,雷虎,908235.0,11.28,24471.0,702855.0,3.49,1126298.0,1277529.0,1.92,1.17,40.57,0.03,0.00 
8039,台虹,8766318.0,15.59,784353.0,7577936.0,10.49,2091197.0,11531915.0,6.88,1.16,35.36,3.7,0.00 
8046,南電,38512743.0,23.86,3665917.0,32362689.0,11.57,6461655.0,44556237.0,8.54,1.39,23.72,5.67,0.00 
8070,長華*,16424018.0,6.21,1362120.0,8915540.0,16.0,638799.0,23319671.0,6.0,1.5,55.33,1.56,0.00 
8072,陞泰,1222174.0,52.19,3395.0,2245308.0,0.15,800000.0,2500072.0,0.14,0.57,7.06,0.15,0.00 
8081,致新,7407799.0,30.59,1097448.0,5205165.0,21.61,861721.0,7803097.0,14.44,1.4,30.86,12.24,0.00 
8101,華冠,3056058.0,26.41,643349.0,413786.0,122.12,2080888.0,2603954.0,24.29,1.33,66.65,3.06,0.00 
8103,瀚荃,3134712.0,0.04,214340.0,2626647.0,8.31,789534.0,4529146.0,4.84,1.29,41.44,2.7,0.00 
8104,錸寶,1638051.0,2.07,207781.0,1993990.0,10.44,676320.0,3643945.0,5.64,0.83,47.79,3.06,0.00 
8105,凌巨,7159043.0,18.79,1090187.0,6968810.0,15.18,4415449.0,11514631.0,9.73,1.21,33.74,2.47,0.00 
8110,華東,5965534.0,11.32,254887.0,11884185.0,2.26,5063811.0,17973245.0,1.48,0.69,32.03,0.51,0.00 
8112,至上,137509979.0,22.14,1834350.0,8753211.0,21.42,3784965.0,40547997.0,5.02,6.48,70.65,4.22,0.00 
8114,振樺電,8089642.0,16.99,106018.0,2629816.0,4.03,749218.0,13829096.0,0.76,1.19,78.78,1.65,0.00 
8131,福懋科,9706776.0,2.63,1402677.0,11815167.0,12.35,4422222.0,13609010.0,10.68,1.25,13.9,3.17,0.00 
8150,南茂,23011381.0,13.15,2367483.0,20831752.0,11.57,7272401.0,35080814.0,6.84,1.02,42.72,3.26,0.00 
8163,達方,22349528.0,16.8,953347.0,10579062.0,9.39,2800000.0,24269506.0,4.05,1.58,53.24,3.23,0.00 
8201,無敵,1065712.0,11.19,47675.0,560406.0,8.33,623663.0,907040.0,5.34,2.06,34.73,0.76,0.00 
8210,勤誠,7544545.0,10.37,973547.0,3950042.0,26.01,1209260.0,8037116.0,12.26,1.91,45.05,8.16,0.00 
8213,志超,22847267.0,5.28,1911734.0,13027871.0,15.09,2712425.0,31444986.0,6.2,1.32,59.51,7.28,0.00 
8215,明基材,15049948.0,7.94,395973.0,4322775.0,9.32,3206745.0,11059451.0,3.67,2.33,60.0,1.23,0.00 
8222,寶一,397072.0,48.51,39467.0,853088.0,4.56,685735.0,1434435.0,2.72,0.9,39.11,0.58,0.00 
8249,菱光,3399884.0,18.46,190268.0,3344452.0,5.67,1270550.0,5244735.0,3.64,1.65,24.6,1.5,0.00 
8261,富鼎,3125776.0,40.96,196348.0,1599991.0,12.62,813405.0,2742385.0,7.6,1.68,37.05,2.44,0.00 
8271,宇瞻,7152222.0,4.46,290460.0,2809682.0,10.42,1008978.0,4051099.0,7.38,3.1,34.39,2.88,0.00 
8341,日友,2906727.0,10.93,993948.0,3242144.0,32.67,1115000.0,8968968.0,12.38,0.8,47.88,8.91,0.00 
8367,建新國際,1903290.0,3.68,263881.0,2600524.0,10.44,811319.0,7376368.0,3.62,0.46,65.43,2.73,0.00 
8374,羅昇,2754448.0,5.53,87180.0,1970415.0,4.45,1122505.0,2759980.0,3.19,1.83,35.83,0.78,0.00 
8404,百和興業-KY,6552677.0,0.58,583357.0,5947714.0,10.14,3151781.0,18506166.0,3.24,0.8,63.02,1.63,0.00 
8411,福貞-KY,5792494.0,4.58,67130.0,5339052.0,1.27,1753982.0,10163331.0,0.67,1.02,50.2,0.38,0.00 
8422,可寧衛,2680539.0,1.09,1173798.0,5754163.0,20.99,1088880.0,7138744.0,17.02,0.67,20.09,10.81,0.00 
8427,基勝-KY,3233341.0,30.27,120191.0,3756598.0,3.25,1042610.0,5589187.0,2.3,1.36,34.69,1.15,0.00 
8429,金麗-KY,378255.0,81.81,499900.0,6399777.0,7.89,1857472.0,7093206.0,7.1,0.5,12.03,2.7,0.00 
8442,威宏-KY,3741653.0,42.21,153406.0,1674798.0,8.98,599997.0,3632290.0,4.1,2.43,58.9,2.56,0.00 
8443,阿瘦,1366916.0,13.86,187756.0,1289868.0,14.32,668000.0,2343567.0,7.88,1.0,44.44,2.81,0.00 
8454,富邦媒,67198104.0,29.65,1938938.0,6949980.0,29.21,1400585.0,17809034.0,11.65,5.56,57.69,13.87,1.00 
8462,柏文,3679560.0,4.33,408631.0,2139572.0,19.69,737205.0,7256490.0,5.69,0.89,70.66,5.67,0.00 
8463,潤泰材,3298720.0,6.73,130619.0,2393691.0,5.54,1500000.0,5452480.0,2.4,1.08,54.5,0.87,0.00 
8464,億豐,24414306.0,2.03,4976676.0,15661245.0,33.25,2930202.0,27901357.0,18.21,1.94,37.03,16.36,0.00 
8466,美吉吉-KY,2882490.0,16.88,277571.0,2659878.0,10.56,660590.0,4513513.0,6.26,1.48,40.23,4.22,0.00 
8467,波力-KY,1035590.0,27.98,23704.0,1357508.0,1.75,495340.0,2401142.0,1.0,1.12,41.06,0.48,0.00 
8473,山林水,4486977.0,0.9,264778.0,7217009.0,3.68,1348123.0,15958201.0,1.71,0.55,50.32,1.15,0.00 
8478,東哥遊艇,4224774.0,14.49,94453.0,2491596.0,3.89,908863.0,6808973.0,1.35,0.9,58.51,1.04,0.00 
8480,泰昇-KY,1895124.0,4.16,391080.0,1791694.0,22.29,392700.0,2994808.0,13.35,1.35,32.17,9.96,0.00 
8481,政伸,1376062.0,12.84,832878.0,1896073.0,45.37,666019.0,2502446.0,34.53,1.31,23.42,12.51,0.00 
8482,商億-KY,3830398.0,4.88,648900.0,3005548.0,22.22,1104440.0,4148815.0,16.08,1.69,26.4,6.05,0.00 
8488,吉源-KY,2791573.0,27.92,50451.0,2528362.0,2.06,675000.0,5363814.0,0.96,1.22,53.7,0.75,0.00 
8499,鼎炫-KY,2360994.0,27.23,634787.0,3235143.0,23.52,518453.0,4557973.0,15.75,1.14,37.0,12.39,0.00 
8926,台汽電,9313724.0,29.01,1070583.0,12189668.0,8.85,5890486.0,22979690.0,4.77,0.56,40.76,1.81,0.00 
8940,新天地,1017093.0,33.71,55211.0,771333.0,7.64,674910.0,1758662.0,3.09,1.15,60.42,0.86,0.00 
8996,高力,2076359.0,0.22,112524.0,1921663.0,5.97,893841.0,3475284.0,3.18,1.4,34.28,1.26,0.00 
9802,鈺齊-KY,11345641.0,11.66,895514.0,8515317.0,10.44,1861950.0,14350057.0,6.37,1.75,36.3,5.06,0.00 
9902,台火,432138.0,63.68,32481.0,1234255.0,2.64,980496.0,1361772.0,2.44,0.26,10.61,0.33,0.00 
9904,寶成,249954311.0,20.18,3919417.0,201243202.0,2.02,29467872.0,368914559.0,1.09,1.5,47.7,1.64,0.00 
9905,大華,7257633.0,9.96,553022.0,7563232.0,7.41,3050000.0,10246129.0,5.42,1.45,26.23,1.83,0.00 
9906,欣巴巴,167828.0,894.54,88994.0,711829.0,12.17,833439.0,9359666.0,1.02,0.01,88.01,1.07,0.00 
9907,統一實,29934966.0,7.97,889165.0,20024333.0,4.48,15791453.0,34382192.0,2.57,1.58,46.22,0.58,0.00 
9908,大台北,3542624.0,16.17,867282.0,12592350.0,7.03,5163580.0,17615835.0,5.02,0.44,29.23,1.64,0.00 
9910,豐泰,68959738.0,6.73,5592171.0,19355092.0,29.32,8816811.0,43788205.0,13.18,3.21,54.6,5.53,0.00 
9911,櫻花,6628124.0,5.23,892567.0,5038876.0,18.48,2211212.0,7503362.0,12.48,1.63,31.53,4.08,0.00 
9912,偉聯,538991.0,9.8,38233.0,419575.0,9.07,538066.0,691393.0,5.38,1.28,42.22,0.77,0.00 
9914,美利達,27072342.0,3.33,4112147.0,16780587.0,25.33,2989838.0,29682477.0,14.33,1.9,43.91,13.36,0.00 
9917,中保科,13706365.0,2.2,2437228.0,11698612.0,21.48,4511971.0,23169427.0,10.74,1.07,50.29,5.42,0.00 
9918,欣天然,1986369.0,8.13,326745.0,3073442.0,10.82,1805375.0,5200498.0,6.41,0.77,40.74,1.84,0.00 
9919,康那香,5086762.0,25.41,879968.0,3116813.0,29.03,1953628.0,6949444.0,13.0,1.24,59.59,4.5,0.00 
9921,巨大,70010849.0,10.41,5175909.0,26960858.0,19.81,3750646.0,62501788.0,8.46,1.88,60.25,13.19,0.00 
9924,福興,9033976.0,4.05,832650.0,5963433.0,14.25,1884521.0,9019519.0,9.49,1.85,32.96,4.37,0.00 
9925,新保,7195005.0,1.62,951265.0,11148239.0,8.91,3874896.0,17025624.0,5.8,0.78,34.33,2.31,0.00 
9926,新海,2197817.0,8.11,419729.0,3280603.0,13.12,1795041.0,6861767.0,6.24,0.69,50.87,2.34,0.00 
9927,泰銘,8536948.0,13.25,354015.0,5212937.0,6.94,2091482.0,6352995.0,5.64,2.58,18.97,1.68,0.00 
9928,中視,766667.0,4.41,27139.0,429347.0,6.47,1507246.0,3636286.0,0.75,0.34,87.99,0.18,0.00 
9929,秋雨,749997.0,36.78,870262.0,1154440.0,57.04,1012800.0,2187492.0,33.71,0.51,75.86,6.94,0.00 
9930,中聯資源,9970633.0,4.89,773023.0,5584540.0,14.14,2485404.0,13230397.0,6.24,1.4,54.75,3.07,0.00 
9931,欣高,1232504.0,15.32,193302.0,2226123.0,8.89,1104306.0,4790743.0,4.11,0.59,53.47,1.73,0.00 
9933,中鼎,55558409.0,4.55,1305146.0,19034237.0,6.95,7633599.0,70787963.0,1.9,1.45,72.16,1.01,0.00 
9934,成霖,16775209.0,1.41,287487.0,5517277.0,5.35,3581640.0,16830743.0,1.75,2.03,64.83,0.81,0.00 
9935,慶豐富,6022518.0,7.54,363877.0,2139516.0,17.32,1696233.0,6203534.0,5.53,1.72,65.51,2.15,0.00 
9937,全國,18357564.0,19.95,774721.0,5233652.0,15.11,3090430.0,12254438.0,6.34,3.1,62.45,2.57,0.00 
9938,百和,14645277.0,3.71,1800435.0,12453988.0,14.8,2979639.0,31742387.0,5.76,0.97,57.77,5.21,0.00 
9939,宏全,19348249.0,10.12,1730740.0,13883905.0,12.68,2877859.0,31692510.0,5.39,1.2,56.45,5.72,0.00 
9940,信義,13061441.0,5.09,1569168.0,11654984.0,14.08,7368465.0,31861472.0,4.98,0.69,65.31,2.11,0.00 
9941,裕融,29632864.0,5.74,2897250.0,22088060.0,13.36,4323013.0,202593027.0,1.44,0.25,89.69,8.85,0.00 
9942,茂順,2874514.0,4.91,388910.0,3037248.0,13.07,831613.0,4386841.0,8.98,1.23,29.05,4.64,0.00 
9943,好樂迪,2748625.0,8.08,651294.0,4085045.0,16.29,1473176.0,6079558.0,10.93,0.88,31.59,4.41,0.00 
9944,新麗,2347804.0,17.53,90366.0,2916598.0,3.1,1091071.0,5029202.0,1.78,0.99,43.59,0.69,0.00 
9945,潤泰新,19084589.0,10.15,9275392.0,118965351.0,8.46,15048810.0,186389375.0,5.21,0.2,43.12,5.88,0.00 
9946,三發地產,1491772.0,70.61,182975.0,6540343.0,2.78,3309030.0,10878361.0,1.59,0.77,42.05,0.57,0.00 
9955,佳龍,3004576.0,74.24,123303.0,1589279.0,7.67,1032082.0,2882000.0,4.22,1.05,41.51,1.19,0.00 
9958,世紀鋼,6408626.0,166.77,1172997.0,9336956.0,13.82,2299898.0,17207745.0,7.01,0.36,49.96,4.38,0.00 
2880,華南金,24642539.0,14.42,8653483.0,189404165.0,4.62,128547788.0,3101082238.0,0.29,0.04,93.09,0.67,0.00 
2881,富邦金,137294299.0,6.32,90971677.0,776782796.0,12.56,115002640.0,9244452655.0,1.0,0.1,92.75,8.54,1.00 
2882,國泰金,190929532.0,13.31,75958223.0,904775681.0,8.78,147025102.0,10950472444.0,0.71,0.1,92.23,5.41,1.00 
2883,開發金,66703953.0,6.01,20676286.0,332626087.0,6.57,149732712.0,3434618475.0,0.61,0.15,90.21,0.87,1.00 
2884,玉山金,21338518.0,3.08,18047856.0,181600577.0,10.07,125671000.0,2971744682.0,0.63,0.05,93.07,1.43,1.00 
2885,元大金,26918952.0,7.29,25977044.0,273617446.0,9.65,121374360.0,2759239447.0,0.97,0.09,89.64,1.99,1.00 
2886,兆豐金,31550874.0,6.85,25017968.0,326588960.0,7.74,135998240.0,3856376532.0,0.66,0.05,91.2,1.84,1.00 
2887,台新金,21659114.0,0.68,14488827.0,186109382.0,7.86,117126998.0,2196059206.0,0.67,0.05,91.19,1.17,0.00 
2888,新光金,100285618.0,3.5,14459259.0,241578858.0,5.94,133173941.0,4357123796.0,0.34,0.13,95.09,1.12,1.00 
2889,國票金,2277257.0,23.29,3734919.0,42737811.0,8.89,28964817.0,316757486.0,1.21,0.04,86.1,1.12,0.00 
2890,永豐金,18500556.0,7.37,12241354.0,155869732.0,7.98,112710541.0,2143348565.0,0.59,0.05,91.91,1.09,0.00 
2891,中信金,109053668.0,26.57,42855155.0,405310740.0,11.02,199969796.0,6616667179.0,0.65,0.08,93.87,2.15,1.00 
2892,第一金,30482847.0,4.41,16807541.0,221206869.0,7.68,128358011.0,3550503691.0,0.48,0.05,93.15,1.31,1.00 
5880,合庫金,34896214.0,5.33,17134991.0,237681557.0,7.3,133342237.0,4147041390.0,0.42,0.03,93.93,1.24,0.00 
2816,旺旺保,8237782.0,1.93,702097.0,5847193.0,12.1,2236080.0,17744732.0,3.96,0.8,69.06,3.14,0.00 
2823,中壽,323248432.0,4.64,15547836.0,179657205.0,9.38,47313972.0,2219711848.0,0.71,0.3,92.87,3.29,1.00 
2832,台產,5396686.0,3.67,687595.0,9580533.0,7.3,3622004.0,19580636.0,3.56,0.49,51.88,1.9,1.00 
2850,新產,16510114.0,6.3,1629724.0,13223700.0,12.78,3159633.0,39472341.0,4.28,0.78,67.16,5.16,1.00 
2851,中再保,17656923.0,9.72,1515729.0,13409237.0,11.65,5903888.0,42713588.0,3.6,0.72,69.28,2.57,0.00 
2852,第一保,5854672.0,3.22,152882.0,6762084.0,2.28,3011638.0,16025987.0,0.97,0.66,57.05,0.51,0.00 
2867,三商壽,157231964.0,12.4,1444538.0,42111789.0,3.6,25019715.0,1338837240.0,0.11,0.25,96.81,0.61,1.00 
1409,新纖,32128967.0,15.24,3639884.0,0.0,3.86,7644973.324181627,116423732.0908131,0.91,0.44,75.71,1.79,0.00 
1718,中纖,30816399.0,12.9,4048708.0,0.0,6.19,7644973.324181627,116423732.0908131,0.54,0.09,91.49,0.73,0.00 
2207,和泰車,231813269.0,8.72,16535210.0,0.0,20.42,7644973.324181627,116423732.0908131,5.89,1.46,70.41,25.36,1.00 
2905,三商,210659310.0,8.22,2522479.0,0.0,5.61,7644973.324181627,116423732.0908131,0.19,0.31,96.58,1.63,0.00 
